CustomerID,Recency,Frequency,Monetary,cluster
18075,23,10,2611.75,2
18077,8,11,2535.81,2
18078,217,2,336.13,1
18079,45,4,3574.33,0
18080,18,2,1231.5,0
18081,36,3,343.45,0
18082,25,1,668.45,0
18084,16,1,90.48,0
18085,330,2,689.95,1
18086,274,1,101.34,1
18087,290,1,3202.92,1
18088,61,1,164.39,0
18092,2,11,9068.26,2
18093,93,4,2106.52,0
18094,81,7,3017.3,0
18095,312,2,580.05,1
18096,11,3,787.92,0
18097,7,6,2627.0,0
18099,127,1,168.31,0
18101,11,2,221.15,0
18102,0,19,9370.52,2
18104,37,1,754.64,0
18105,37,1,113.48,0
18106,329,1,413.1,1
18108,254,1,271.0,1
18109,1,19,7956.87,2
18110,19,1,167.2,0
18112,12,2,352.69,0
18113,368,1,76.32,1
18114,290,1,220.1,1
18116,67,8,1384.59,0
18117,25,1,309.33,0
18118,10,19,5593.94,2
18119,367,1,180.28,1
18120,214,1,111.15,1
18121,149,2,633.5,0
18122,8,6,1763.64,0
18123,24,2,566.94,0
18125,29,4,1120.51,0
18126,60,1,192.67,0
18127,19,3,345.43,0
18129,243,1,112.55,1
18130,15,3,1059.39,0
18133,212,1,931.5,1
18135,29,5,681.91,0
18136,63,3,784.33,0
18138,295,1,152.65,1
18139,17,6,8438.34,2
18142,157,2,1019.52,1
18143,116,2,1000.16,0
18144,7,12,2888.75,2
18145,12,4,2861.55,0
18146,140,2,160.35,0
18147,45,2,179.34,0
18149,50,3,612.08,0
18150,32,3,566.58,0
18151,134,2,653.35,0
18154,3,2,399.19,0
18155,75,3,371.62,0
18156,12,2,616.34,0
18158,9,2,453.4,0
18159,301,1,530.15,1
18160,57,2,638.06,0
18161,15,5,1618.69,0
18164,37,1,399.65,0
18165,177,1,302.46,1
18167,23,3,1384.86,0
18168,176,6,1150.14,1
18169,60,1,202.65,0
18170,33,3,980.31,0
18171,58,5,1231.31,0
18172,14,19,7561.68,2
18173,86,4,2106.84,0
18174,7,1,104.0,0
18176,358,1,476.35,1
18177,31,6,1340.32,0
18178,128,4,1590.81,0
18179,9,6,1793.17,0
18180,4,6,1843.75,0
18181,24,1,350.9,0
18183,227,2,632.07,1
18184,15,1,49.8,0
18185,249,1,304.25,1
18188,15,3,2001.04,0
18189,77,2,1090.24,0
18190,192,2,284.46,1
18191,261,1,207.8,1
18192,71,1,957.97,0
18193,165,1,243.76,1
18194,82,1,973.84,0
18196,95,2,684.13,0
18198,4,17,5425.56,2
18200,106,1,136.9,0
18202,199,3,1396.99,1
18203,157,1,160.42,1
18204,71,3,1957.55,0
18205,36,2,517.36,0
18209,28,1,139.1,0
18210,1,6,2621.38,0
18211,25,5,600.07,0
18212,326,1,195.62,1
18213,236,1,232.48,1
18215,89,1,299.34,0
18216,31,1,481.75,0
18217,29,2,621.75,0
18218,211,2,621.76,1
18219,2,10,2069.77,0
18220,226,1,305.28,1
18221,22,5,1041.61,0
18222,92,1,443.0,0
18223,4,14,6484.54,2
18224,263,1,158.95,1
18225,3,12,5500.8,2
18226,44,11,5228.05,2
18227,217,1,93.75,1
18228,56,2,779.9,0
18229,11,19,7276.9,2
18230,9,7,2810.2,0
18231,192,5,2060.27,1
18232,81,4,592.97,0
18233,325,1,440.0,1
18235,71,3,1796.48,0
18236,29,6,882.24,0
18237,2,5,987.1,0
18239,218,5,1561.61,1
18240,46,1,422.58,0
18241,9,17,2073.09,2
18242,72,4,2232.49,0
18245,7,7,2567.06,0
18246,23,2,596.1,0
18248,122,2,804.02,0
18249,17,1,95.34,0
18250,310,1,349.27,1
18251,87,1,4314.72,0
18252,50,2,509.87,0
18255,89,1,103.3,0
18257,39,8,2337.63,0
18259,24,3,2338.6,0
18260,172,6,2613.5,1
18261,43,2,324.24,0
18262,140,1,149.48,0
18263,25,3,1213.16,0
18265,72,2,801.51,0
18268,134,1,25.5,0
18269,366,1,168.6,1
18270,38,2,283.15,0
18272,2,6,3078.58,0
18273,2,3,204.0,0
18274,30,1,175.92,0
18276,43,1,335.86,0
18277,58,1,110.38,0
18278,73,1,173.9,0
18280,277,1,180.6,1
18281,180,1,80.82,1
18282,7,2,178.05,0
18283,3,16,1992.73,2
18287,42,3,1837.28,0
18289,373,1,4951.37,1
18298,373,1,4.95,1
18299,373,1,99.75,1
18300,373,1,6.7,1
18302,373,1,6308.16,1
18303,373,1,38.09,1
18304,372,1,45.85,1
18305,372,1,54.25,1
18306,372,1,66.65,1
18309,372,1,12.8,1
18310,372,1,252.3,1
18311,371,1,1079.7,1
18312,371,1,515.62,1
18313,371,1,1895.94,1
18314,371,1,8.47,1
18315,371,1,6369.56,1
18316,371,1,5.46,1
18317,371,1,549.0,1
18318,371,1,69.3,1
18321,371,1,9370.52,1
18322,371,1,26.4,1
18350,371,1,76.83,1
18355,369,1,4.95,1
18356,368,1,4.95,1
18357,368,1,6471.71,1
18358,368,1,6719.61,1
18359,368,1,26.35,1
18360,368,1,351.47,1
18365,368,1,9.65,1
18371,368,1,7272.41,1
18376,368,1,5.07,1
18386,367,1,19.5,1
18388,367,1,24.9,1
18389,367,1,15.7,1
18390,367,1,5457.72,1
18392,367,1,9370.52,1
18393,367,1,1010.45,1
18394,367,1,1716.51,1
18395,367,1,1823.44,1
18396,367,1,1840.33,1
18397,367,1,135.05,1
18398,367,1,4356.09,1
18399,366,1,5.04,1
18400,366,1,24.59,1
18402,366,1,5344.29,1
18403,366,1,12.87,1
18404,366,1,24.95,1
18422,365,1,21.3,1
18429,365,1,5.85,1
18431,365,1,6382.71,1
18436,365,1,4.95,1
18437,365,1,7.5,1
18455,365,1,1667.95,1
18456,365,1,1825.48,1
18457,365,1,2268.88,1
18458,365,1,208.22,1
18465,364,1,5424.59,1
18466,364,1,4.95,1
18471,364,1,5694.84,1
18472,364,1,9370.52,1
18473,364,1,21.7,1
18476,362,1,23.3,1
18477,361,1,4703.12,1
18478,361,1,4325.3,1
18479,361,1,14.44,1
18480,361,1,14.15,1
18481,361,1,12.85,1
18482,361,1,67.72,1
18483,360,1,4.95,1
18484,360,1,39.45,1
18487,360,1,4.95,1
18489,360,1,9370.52,1
18490,360,1,525.29,1
18491,360,1,520.18,1
18492,360,1,967.91,1
18493,360,1,371.88,1
18494,360,1,20.25,1
18496,359,1,38.25,1
18497,359,1,19.25,1
18498,359,1,19.9,1
18499,359,1,55.5,1
18500,358,1,4.95,1
18501,358,1,118.34,1
18502,358,1,4.95,1
18503,358,1,36.08,1
18504,358,1,80.89,1
18505,358,1,4.95,1
18506,358,1,72.59,1
18507,358,1,4.95,1
18508,357,1,620.38,1
18509,357,1,16.85,1
18511,357,1,4189.61,1
18512,357,1,3824.95,1
18513,357,1,5142.94,1
18514,357,1,4.95,1
18515,357,1,5.05,1
18516,357,1,3875.01,1
18517,357,1,4418.54,1
18518,357,1,27.8,1
18519,357,1,52.75,1
18520,355,1,17.55,1
18521,355,1,18.65,1
18522,355,1,11.7,1
18523,355,1,49.67,1
18524,355,1,19.95,1
18525,354,1,2098.96,1
18526,354,1,41.81,1
18529,354,1,205.74,1
18534,354,1,1744.12,1
18536,354,1,1853.17,1
18538,354,1,10.35,1
18539,354,1,7.4,1
18540,354,1,42.12,1
18541,354,1,96.44,1
18542,354,1,10.5,1
18543,354,1,4.95,1
18544,353,1,4.95,1
18545,353,1,939.01,1
18546,353,1,10.5,1
18547,353,1,4.95,1
18548,353,1,4.95,1
18549,353,1,1148.82,1
18550,353,1,7.95,1
18551,353,1,44.35,1
18552,353,1,7.95,1
18553,353,1,431.79,1
18554,353,1,832.68,1
18555,353,1,1291.29,1
18556,353,1,1186.47,1
18557,353,1,753.37,1
18558,353,1,729.66,1
18559,353,1,347.05,1
18560,353,1,278.38,1
18561,353,1,261.69,1
18562,353,1,390.13,1
18563,353,1,304.64,1
18564,353,1,105.23,1
18565,353,1,86.25,1
18566,353,1,47.39,1
18568,353,1,9370.52,1
18569,353,1,4.95,1
18570,353,1,62.79,1
18571,353,1,4.95,1
18572,353,1,4.95,1
18573,352,1,9.35,1
18574,352,1,5.7,1
18576,351,1,33.15,1
18577,351,1,26.15,1
18578,351,1,961.23,1
18579,351,1,4592.04,1
18580,351,1,12.45,1
18582,351,1,15.25,1
18583,351,1,4.95,1
18584,351,1,27.3,1
18585,351,1,78.7,1
18586,351,1,7.1,1
18600,339,1,3430.92,1
18602,338,1,7.62,1
18604,338,1,38.25,1
18605,338,1,1661.53,1
18606,338,1,7.95,1
18607,338,1,4.95,1
18608,338,1,431.63,1
18611,338,1,1112.56,1
18614,337,1,1787.76,1
18615,337,1,3401.94,1
18616,337,1,513.86,1
18618,337,1,12.75,1
18619,336,1,2318.77,1
18620,336,1,2032.56,1
18621,336,1,6.6,1
18622,336,1,4.95,1
18623,336,1,10.9,1
18624,336,1,16.8,1
18626,333,1,4174.64,1
18627,333,1,379.84,1
18633,333,1,2050.16,1
18643,333,1,1564.47,1
18646,333,1,10.05,1
18653,332,1,2800.95,1
18654,332,1,145.34,1
18655,332,1,5032.29,1
18656,332,1,4.95,1
18657,332,1,12.75,1
18658,331,1,3316.84,1
18659,331,1,14.9,1
18660,331,1,3238.07,1
18664,330,1,2279.76,1
18666,330,1,2427.18,1
18667,330,1,4.95,1
18668,329,1,140.14,1
18669,329,1,182.51,1
18670,329,1,191.84,1
18671,329,1,601.97,1
18672,329,1,473.2,1
18673,329,1,355.81,1
18674,329,1,343.26,1
18675,329,1,2742.96,1
18676,329,1,1883.57,1
18677,326,1,5.95,1
18678,326,1,3657.32,1
18679,326,1,2259.93,1
18680,326,1,3002.4,1
18681,326,1,2528.03,1
18684,325,1,1933.95,1
18685,325,1,7.47,1
18686,325,1,269.5,1
18687,325,1,302.15,1
18688,325,1,2175.05,1
18689,325,1,360.31,1
18690,325,1,204.78,1
18691,325,1,462.26,1
18692,325,1,1582.83,1
18694,324,1,287.11,1
18695,324,1,3412.31,1
18699,323,1,5.5,1
18702,323,1,25.0,1
18703,323,1,2989.03,1
18704,323,1,2311.29,1
18708,322,1,2007.44,1
18709,322,1,367.1,1
18710,322,1,501.82,1
18711,322,1,2984.4,1
18712,322,1,1553.43,1
18713,319,1,739.38,1
18714,319,1,627.82,1
18715,319,1,715.57,1
18716,319,1,492.87,1
18717,319,1,220.84,1
18720,319,1,1199.99,1
18721,319,1,741.47,1
18722,319,1,2022.16,1
18723,319,1,17.1,1
18724,318,1,454.12,1
18725,318,1,1352.92,1
18726,318,1,1816.63,1
18727,318,1,673.36,1
18728,318,1,12.75,1
18729,318,1,13.55,1
18730,318,1,4.95,1
18731,318,1,20.1,1
18734,317,1,509.51,1
18735,317,1,4.95,1
18736,317,1,1472.36,1
18737,316,1,1363.63,1
18748,316,1,9.85,1
18772,315,1,1264.34,1
18773,315,1,1327.67,1
18810,315,1,4.95,1
18811,312,1,1090.78,1
18812,312,1,488.55,1
18813,312,1,509.5,1
18814,312,1,661.42,1
18815,312,1,1302.57,1
18818,311,1,582.69,1
18819,311,1,76.45,1
18821,311,1,126.68,1
18822,311,1,21.0,1
18829,311,1,1567.51,1
18830,310,1,161.56,1
18832,310,1,287.16,1
18833,310,1,414.83,1
18834,310,1,381.02,1
18835,310,1,787.42,1
18836,310,1,1166.65,1
18838,310,1,15.0,1
18843,309,1,1127.3,1
18844,308,1,663.17,1
18845,308,1,450.38,1
18847,308,1,1539.71,1
18849,308,1,462.64,1
18850,308,1,475.68,1
18851,308,1,2461.98,1
18860,308,1,12.7,1
18870,305,1,1046.23,1
18871,305,1,1076.52,1
18872,305,1,7.95,1
18873,305,1,7.95,1
18876,304,1,1040.03,1
18877,304,1,2347.39,1
18878,304,1,353.53,1
18879,304,1,426.68,1
18881,304,1,10.2,1
18882,304,1,345.25,1
18883,304,1,1409.34,1
18888,303,1,1062.63,1
18889,303,1,712.38,1
18890,303,1,747.19,1
18891,303,1,48.22,1
18892,303,1,49.08,1
18894,303,1,1253.75,1
18896,302,1,489.03,1
18900,301,1,990.95,1
18901,301,1,2053.0,1
18902,301,1,752.8,1
18903,301,1,11.2,1
18904,301,1,7.5,1
18905,301,1,6.55,1
18909,301,1,4.95,1
18910,298,1,1266.47,1
18912,298,1,1021.14,1
18913,298,1,974.58,1
18914,298,1,47.75,1
18915,298,1,8.5,1
18916,298,1,10.65,1
18917,297,1,735.29,1
18921,297,1,4.95,1
18922,297,1,5.45,1
18924,297,1,14.2,1
18925,297,1,1067.03,1
18926,296,1,1300.39,1
18927,295,1,467.74,1
18928,295,1,422.5,1
18929,295,1,289.78,1
18930,295,1,538.7,1
18931,295,1,468.1,1
18932,295,1,448.84,1
18933,295,1,344.25,1
18934,295,1,3055.62,1
18936,295,1,1224.13,1
18937,295,1,15.9,1
18938,295,1,4.95,1
18939,295,1,20.75,1
18940,295,1,16.48,1
18950,294,1,5.58,1
18951,294,1,4.95,1
18952,294,1,1562.04,1
18953,294,1,4.95,1
18954,291,1,910.78,1
18955,291,1,100.3,1
18958,291,1,14.85,1
18959,291,1,837.36,1
18960,291,1,1380.81,1
18962,290,1,1397.72,1
18963,290,1,1626.97,1
18965,289,1,405.71,1
18966,289,1,270.65,1
18967,289,1,356.56,1
18968,289,1,340.13,1
18969,289,1,461.63,1
18970,289,1,398.68,1
18971,289,1,4.95,1
18972,289,1,2695.09,1
18973,289,1,1636.19,1
18974,289,1,9.95,1
18977,288,1,4.95,1
18978,288,1,1146.19,1
18979,287,1,186.95,1
18980,287,1,225.06,1
18981,287,1,407.91,1
18982,287,1,1180.5,1
18983,284,1,752.47,1
18988,284,1,1730.18,1
18989,284,1,1363.3,1
18990,284,1,1248.16,1
18992,283,1,55.36,1
18994,283,1,4.95,1
18995,283,1,155.48,1
18996,283,1,80.71,1
18997,283,1,431.74,1
18998,283,1,1579.21,1
19001,282,1,4.95,1
19002,281,1,1547.93,1
19019,281,1,1573.19,1
19020,280,1,733.78,1
19021,280,1,7.95,1
19022,280,1,44.85,1
19028,280,1,1221.27,1
19029,278,1,7.95,1
19030,277,1,5307.65,1
19031,277,1,373.88,1
19032,277,1,605.31,1
19033,277,1,720.4,1
19034,277,1,491.81,1
19035,277,1,24.45,1
19036,277,1,17.9,1
19038,277,1,24.0,1
19040,277,1,1834.98,1
19041,277,1,1543.58,1
19043,276,1,4.95,1
19044,276,1,4.95,1
19045,276,1,1127.16,1
19046,276,1,1384.76,1
19057,275,1,33.9,1
19063,275,1,1459.74,1
19081,274,1,67.8,1
19083,274,1,1440.2,1
19087,274,1,7.9,1
19088,274,1,16.95,1
19089,273,1,190.52,1
19090,273,1,280.67,1
19093,273,1,2676.13,1
19094,273,1,4.95,1
19095,273,1,1228.54,1
19099,270,1,7.35,1
19100,270,1,4.95,1
19103,269,1,1794.43,1
19104,269,1,374.17,1
19105,269,1,319.57,1
19106,269,1,328.24,1
19107,269,1,497.26,1
19108,269,1,394.06,1
19109,269,1,377.67,1
19110,269,1,288.66,1
19111,269,1,490.41,1
19113,269,1,7.12,1
19118,268,1,112.85,1
19119,268,1,14.85,1
19120,267,1,4.95,1
19121,267,1,1243.93,1
19122,267,1,1036.0,1
19123,267,1,1237.13,1
19124,267,1,999.27,1
19125,267,1,2143.16,1
19127,266,1,43.25,1
19128,266,1,51.45,1
19129,266,1,1750.62,1
19130,266,1,339.02,1
19131,266,1,273.18,1
19132,266,1,466.22,1
19133,266,1,677.12,1
19134,266,1,10.15,1
19135,266,1,4.95,1
19136,266,1,4.95,1
19137,266,1,4.95,1
19138,264,1,1600.27,1
19139,264,1,27.65,1
19140,264,1,160.93,1
19141,263,1,431.6,1
19142,263,1,170.7,1
19143,263,1,7.65,1
19144,263,1,35.92,1
19145,263,1,8.4,1
19146,262,1,1694.06,1
19147,262,1,1463.87,1
19148,262,1,1686.89,1
19168,262,1,29.1,1
19170,262,1,1083.77,1
19171,262,1,1373.69,1
19172,262,1,14.25,1
19175,262,1,2162.26,1
19176,262,1,354.66,1
19177,262,1,399.1,1
19178,262,1,412.44,1
19179,262,1,332.75,1
19183,261,1,33.9,1
19201,261,1,1139.0,1
19202,261,1,372.84,1
19203,261,1,554.17,1
19225,259,1,15.85,1
19226,259,1,2351.7,1
19227,259,1,34.32,1
19230,259,1,1292.75,1
19231,257,1,16.95,1
19245,256,1,1275.48,1
19247,256,1,1261.93,1
19249,255,1,473.15,1
19267,255,1,4225.29,1
19268,255,1,641.26,1
19269,255,1,464.81,1
19270,255,1,435.1,1
19271,255,1,488.34,1
19272,255,1,585.89,1
19273,255,1,344.54,1
19276,255,1,1361.6,1
19277,255,1,1309.11,1
19279,255,1,9370.52,1
19280,255,1,209.3,1
19285,254,1,9.82,1
19293,254,1,212.36,1
19294,254,1,46.2,1
19295,254,1,16.13,1
19302,254,1,1659.89,1
19311,254,1,28.05,1
19313,254,1,9.25,1
19314,254,1,7.5,1
19315,254,1,4.95,1
19323,253,1,1607.8,1
19324,253,1,787.41,1
19325,253,1,685.46,1
19326,253,1,830.45,1
19328,253,1,2037.28,1
19329,253,1,1414.54,1
19336,252,1,110.0,1
19337,252,1,47.82,1
19340,252,1,14.43,1
19345,252,1,10.4,1
19347,252,1,619.08,1
19348,252,1,18.7,1
19360,252,1,9.9,1
19363,250,1,24.65,1
19364,249,1,4.95,1
19370,249,1,1538.73,1
19371,249,1,2016.11,1
19372,249,1,5.15,1
19374,249,1,26.46,1
19375,248,1,14.15,1
19376,248,1,13.85,1
19380,248,1,111.92,1
19381,248,1,104.3,1
19396,248,1,953.56,1
19408,248,1,4.95,1
19411,247,1,3275.33,1
19413,247,1,23.45,1
19433,247,1,1154.05,1
19457,246,1,12.59,1
19458,246,1,39.4,1
19466,246,1,1380.56,1
19467,245,1,4.95,1
19519,245,1,1256.28,1
19520,245,1,919.32,1
19525,245,1,4.95,1
19526,245,1,7.15,1
19527,245,1,56.68,1
19528,242,1,2040.58,1
19529,242,1,33.9,1
19532,242,1,14.95,1
19533,242,1,43.9,1
19534,241,1,1539.64,1
19538,241,1,6.7,1
19543,239,1,9.35,1
19544,239,1,38.39,1
19545,239,1,322.48,1
19546,239,1,31.15,1
19549,238,1,211.69,1
19550,238,1,204.85,1
19551,238,1,347.84,1
19552,238,1,432.49,1
19553,238,1,390.1,1
19554,238,1,641.09,1
19555,238,1,476.97,1
19556,238,1,586.84,1
19557,238,1,299.87,1
19558,238,1,319.57,1
19559,238,1,482.4,1
19560,238,1,514.57,1
19561,238,1,663.04,1
19562,238,1,5.4,1
19563,238,1,2857.79,1
19564,235,1,2239.13,1
19566,235,1,1734.5,1
19567,235,1,1571.19,1
19568,235,1,1545.07,1
19569,235,1,1694.88,1
19570,235,1,1042.74,1
19571,235,1,1762.61,1
19574,234,1,1220.83,1
19575,234,1,1538.04,1
19576,234,1,948.72,1
19577,234,1,1022.85,1
19578,234,1,7.15,1
19579,234,1,17.11,1
19580,233,1,2951.52,1
19591,232,1,13.75,1
19599,232,1,5.0,1
19607,232,1,1670.26,1
19609,232,1,23.7,1
19621,232,1,1433.81,1
19622,232,1,996.65,1
19623,227,1,475.34,1
19624,227,1,501.91,1
19625,227,1,422.96,1
19626,227,1,436.89,1
19627,227,1,398.88,1
19628,227,1,801.19,1
19629,227,1,415.92,1
19630,227,1,3036.22,1
19635,227,1,639.37,1
19636,227,1,943.44,1
19637,227,1,8.1,1
19638,227,1,18.5,1
19644,226,1,23.85,1
19652,226,1,21.8,1
19656,226,1,784.73,1
19657,226,1,1235.02,1
19660,225,1,98.01,1
19661,225,1,6.6,1
19689,225,1,927.95,1
19690,225,1,4.95,1
19691,220,1,4.95,1
19692,220,1,34.39,1
19693,220,1,4.95,1
19694,220,1,3579.67,1
19735,220,1,5.95,1
19736,220,1,1285.24,1
19737,220,1,1070.21,1
19743,219,1,4.95,1
19744,219,1,5.1,1
19745,219,1,4.95,1
19749,218,1,1332.95,1
19750,218,1,1309.56,1
19751,218,1,1071.95,1
19752,218,1,4.95,1
19753,218,1,30.25,1
19754,218,1,26.42,1
19755,218,1,17.5,1
19758,217,1,4.95,1
19763,217,1,6.2,1
19778,217,1,1493.24,1
19780,217,1,2215.41,1
19781,217,1,1346.24,1
19783,214,1,155.4,1
19785,214,1,1161.85,1
19786,214,1,1314.76,1
19787,214,1,1572.25,1
19788,214,1,1211.54,1
19789,214,1,18.45,1
19790,214,1,7.8,1
19791,214,1,12.75,1
19793,213,1,4.95,1
19794,213,1,528.81,1
19795,213,1,206.84,1
19796,213,1,74.8,1
19798,213,1,3320.77,1
19799,213,1,610.4,1
19800,213,1,421.6,1
19801,213,1,352.15,1
19802,213,1,319.06,1
19803,213,1,359.55,1
19804,213,1,420.73,1
19805,213,1,455.16,1
19806,213,1,473.17,1
19807,213,1,341.69,1
19808,213,1,402.81,1
19809,213,1,287.26,1
19810,213,1,426.2,1
19811,213,1,507.8,1
19812,213,1,661.97,1
19813,213,1,551.59,1
19814,213,1,531.51,1
19815,213,1,552.28,1
19816,213,1,400.83,1
19817,213,1,480.59,1
19818,213,1,707.03,1
19819,213,1,1279.61,1
19820,212,1,8.85,1
19826,212,1,16.5,1
19827,212,1,16.5,1
19828,212,1,1455.92,1
19829,212,1,5.38,1
19830,212,1,68.02,1
19831,212,1,52.69,1
19832,211,1,6.28,1
19834,211,1,1805.57,1
19836,210,1,6.9,1
19838,210,1,1966.16,1
19839,210,1,8.25,1
19840,210,1,1196.19,1
19842,210,1,1529.75,1
19843,210,1,4.95,1
19844,208,1,244.23,1
19846,207,1,4.95,1
19847,207,1,1489.06,1
19848,207,1,1201.75,1
19850,207,1,871.12,1
19862,206,1,1957.17,1
19863,206,1,1216.12,1
19865,206,1,708.34,1
19866,206,1,559.27,1
19867,206,1,480.53,1
19868,206,1,380.34,1
19869,206,1,324.18,1
19871,206,1,1184.66,1
19876,205,1,12.45,1
19879,205,1,1411.32,1
19887,204,1,586.91,1
19888,204,1,452.37,1
19889,204,1,581.19,1
19891,204,1,4.95,1
19892,204,1,203.19,1
19893,204,1,117.89,1
19894,204,1,1328.6,1
19901,203,1,1096.76,1
19902,203,1,7.48,1
19910,200,1,33.03,1
19913,200,1,466.31,1
19915,200,1,428.59,1
19917,200,1,1883.72,1
19934,199,1,20.15,1
19936,199,1,1262.71,1
19937,199,1,1086.91,1
19938,199,1,1967.56,1
19939,199,1,174.5,1
19940,199,1,114.65,1
19941,198,1,177.3,1
19948,198,1,67.2,1
19949,198,1,8.68,1
19958,198,1,53.14,1
19959,198,1,2014.1,1
19961,197,1,569.49,1
19962,197,1,4.95,1
19967,197,1,4.95,1
19972,196,1,17.4,1
19973,196,1,4898.56,1
19974,196,1,193.62,1
19975,196,1,434.22,1
19976,196,1,215.65,1
19977,196,1,475.72,1
19978,196,1,422.42,1
19980,196,1,5.95,1
19981,192,1,1646.8,1
19982,192,1,755.87,1
19983,192,1,1754.18,1
19984,191,1,8.34,1
19985,191,1,1537.1,1
19986,191,1,1311.1,1
19987,191,1,770.84,1
19988,191,1,963.42,1
19989,190,1,279.4,1
19990,190,1,166.27,1
19991,190,1,200.45,1
19992,190,1,158.09,1
19993,190,1,352.79,1
19994,190,1,147.96,1
19995,190,1,184.27,1
19996,190,1,461.15,1
20003,190,1,84.99,1
20007,190,1,1769.32,1
20010,189,1,11.19,1
20011,189,1,82.9,1
20015,189,1,1595.45,1
20016,186,1,1289.2,1
20023,185,1,4.95,1
20024,185,1,1181.2,1
20025,185,1,1191.93,1
20026,185,1,1053.44,1
20027,185,1,18.24,1
20028,185,1,24.0,1
20033,184,1,7.95,1
20038,184,1,4801.22,1
20039,184,1,544.54,1
20040,184,1,575.04,1
20041,184,1,273.64,1
20042,184,1,390.98,1
20043,184,1,147.46,1
20044,184,1,370.08,1
20045,184,1,108.51,1
20046,184,1,196.43,1
20047,184,1,138.34,1
20048,184,1,325.89,1
20049,184,1,226.39,1
20050,184,1,726.09,1
20051,184,1,260.3,1
20052,184,1,604.33,1
20053,184,1,1422.4,1
20058,183,1,90.0,1
20063,183,1,1831.0,1
20065,183,1,1045.05,1
20096,182,1,344.36,1
20097,182,1,405.19,1
20098,182,1,195.77,1
20100,182,1,6.59,1
20101,182,1,1310.63,1
20103,182,1,1262.57,1
20104,180,1,44.85,1
20105,179,1,294.47,1
20106,179,1,19.95,1
20107,179,1,147.0,1
20108,179,1,264.38,1
20109,179,1,8.39,1
20110,179,1,1527.11,1
20111,179,1,35.04,1
20115,178,1,5.9,1
20116,178,1,2274.39,1
20117,178,1,4.95,1
20118,178,1,3153.37,1
20119,178,1,1239.74,1
20120,177,1,245.08,1
20121,177,1,57.22,1
20122,177,1,190.55,1
20123,177,1,347.86,1
20124,177,1,816.31,1
20126,177,1,15.35,1
20127,177,1,269.44,1
20128,177,1,1315.72,1
20131,177,1,90.22,1
20146,176,1,5.88,1
20155,176,1,1998.02,1
20159,175,1,9.9,1
20160,175,1,35.88,1
20161,175,1,12.4,1
20162,175,1,1940.53,1
20163,175,1,11.63,1
20164,175,1,6.6,1
20165,172,1,4.95,1
20166,172,1,1462.39,1
20172,172,1,247.16,1
20173,172,1,413.31,1
20174,172,1,271.82,1
20177,172,1,388.63,1
20178,172,1,517.21,1
20179,172,1,81.95,1
20180,172,1,291.93,1
20181,172,1,121.46,1
20182,172,1,1076.16,1
20183,172,1,4.95,1
20184,172,1,2018.89,1
20185,172,1,12.65,1
20190,171,1,4.95,1
20192,171,1,1760.85,1
20193,171,1,177.03,1
20194,171,1,293.01,1
20195,171,1,373.24,1
20196,171,1,1060.07,1
20197,171,1,728.11,1
20198,170,1,618.96,1
20203,170,1,18.6,1
20208,169,1,12.5,1
20209,169,1,1080.52,1
20210,169,1,1275.4,1
20214,168,1,492.2,1
20216,168,1,4.95,1
20217,168,1,17.38,1
20218,168,1,918.29,1
20219,168,1,1119.29,1
20220,165,1,669.14,1
20221,165,1,186.85,1
20222,165,1,328.55,1
20223,165,1,559.93,1
20224,165,1,159.69,1
20225,165,1,4.95,1
20227,165,1,899.26,1
20228,165,1,4.95,1
20229,165,1,4.95,1
20232,165,1,4.95,1
20239,164,1,287.83,1
20241,164,1,203.4,1
20242,164,1,175.59,1
20243,164,1,10.8,1
20251,164,1,3668.64,1
20255,163,1,810.1,1
20262,163,1,4.95,1
20265,163,1,7847.43,0
20268,162,1,34.38,1
20270,162,1,28.38,1
20271,162,1,5.1,1
20272,162,1,24.08,1
20273,162,1,2647.68,1
20275,161,1,142.2,1
20276,161,1,177.86,1
20277,161,1,355.98,1
20278,161,1,310.25,1
20279,161,1,4.95,1
20281,161,1,8.25,1
20291,158,1,2196.66,1
20292,158,1,4774.59,0
20293,158,1,145.99,1
20294,158,1,360.33,1
20295,158,1,644.79,1
20296,158,1,141.17,1
20297,158,1,151.82,1
20298,158,1,343.03,1
20299,158,1,936.04,1
20300,158,1,174.96,1
20301,158,1,59.8,1
20302,158,1,20.95,1
20303,158,1,90.43,1
20306,158,1,21.45,1
20307,158,1,2172.85,1
20312,157,1,3643.81,0
20313,157,1,349.54,1
20314,157,1,106.63,1
20315,157,1,93.17,1
20316,157,1,206.07,1
20317,157,1,422.23,1
20318,157,1,1276.14,1
20319,157,1,3602.4,0
20320,157,1,3341.25,0
20322,156,1,7.35,1
20323,156,1,1386.73,1
20324,156,1,1559.52,1
20325,156,1,4.95,1
20327,155,1,27.84,1
20330,155,1,1886.62,1
20331,155,1,2042.67,1
20347,154,1,549.93,1
20348,154,1,183.83,1
20349,154,1,12.46,1
20350,154,1,481.5,1
20351,154,1,211.75,1
20352,154,1,402.15,1
20353,154,1,209.28,1
20354,154,1,35.53,1
20355,154,1,402.03,1
20356,154,1,2295.74,0
20357,154,1,29.6,1
20359,154,1,2062.86,1
20360,154,1,157.12,1
20361,154,1,100.15,1
20362,154,1,66.22,1
20363,154,1,274.45,1
20365,154,1,626.93,1
20366,154,1,5.95,1
20371,151,1,66.75,1
