CustomerID,Recency,Frequency,Monetary
19735,220,1,5.95
19736,220,1,1285.24
19737,220,1,1070.21
19743,219,1,4.95
19744,219,1,5.1
19745,219,1,4.95
19749,218,1,1332.95
19750,218,1,1309.56
19751,218,1,1071.95
19752,218,1,4.95
19753,218,1,30.25
19754,218,1,26.42
19755,218,1,17.5
19758,217,1,4.95
19763,217,1,6.2
19778,217,1,1493.24
19780,217,1,2215.41
19781,217,1,1346.24
19783,214,1,155.4
19785,214,1,1161.85
19786,214,1,1314.76
19787,214,1,1572.25
19788,214,1,1211.54
19789,214,1,18.45
19790,214,1,7.8
19791,214,1,12.75
19793,213,1,4.95
19794,213,1,528.81
19795,213,1,206.84
19796,213,1,74.8
19798,213,1,3320.77
19799,213,1,610.4
19800,213,1,421.6
19801,213,1,352.15
19802,213,1,319.06
19803,213,1,359.55
19804,213,1,420.73
19805,213,1,455.16
19806,213,1,473.17
19807,213,1,341.69
19808,213,1,402.81
19809,213,1,287.26
19810,213,1,426.2
19811,213,1,507.8
19812,213,1,661.97
19813,213,1,551.59
19814,213,1,531.51
19815,213,1,552.28
19816,213,1,400.83
19817,213,1,480.59
19818,213,1,707.03
19819,213,1,1279.61
19820,212,1,8.85
19826,212,1,16.5
19827,212,1,16.5
19828,212,1,1455.92
19829,212,1,5.38
19830,212,1,68.02
19831,212,1,52.69
19832,211,1,6.28
19834,211,1,1805.57
19836,210,1,6.9
19838,210,1,1966.16
19839,210,1,8.25
19840,210,1,1196.19
19842,210,1,1529.75
19843,210,1,4.95
19844,208,1,244.23
19846,207,1,4.95
19847,207,1,1489.06
19848,207,1,1201.75
19850,207,1,871.12
19862,206,1,1957.17
19863,206,1,1216.12
19865,206,1,708.34
19866,206,1,559.27
19867,206,1,480.53
19868,206,1,380.34
19869,206,1,324.18
19871,206,1,1184.66
19876,205,1,12.45
19879,205,1,1411.32
19887,204,1,586.91
19888,204,1,452.37
19889,204,1,581.19
19891,204,1,4.95
19892,204,1,203.19
19893,204,1,117.89
19894,204,1,1328.6
19901,203,1,1096.76
19902,203,1,7.48
19910,200,1,33.03
19913,200,1,466.31
19915,200,1,428.59
19917,200,1,1883.72
19934,199,1,20.15
19936,199,1,1262.71
19937,199,1,1086.91
19938,199,1,1967.56
19939,199,1,174.5
19940,199,1,114.65
19941,198,1,177.3
19948,198,1,67.2
19949,198,1,8.68
19958,198,1,53.14
19959,198,1,2014.1
19961,197,1,569.49
19962,197,1,4.95
19967,197,1,4.95
19972,196,1,17.4
19973,196,1,4898.56
19974,196,1,193.62
19975,196,1,434.22
19976,196,1,215.65
19977,196,1,475.72
19978,196,1,422.42
19980,196,1,5.95
19981,192,1,1646.8
19982,192,1,755.87
19983,192,1,1754.18
19984,191,1,8.34
19985,191,1,1537.1
19986,191,1,1311.1
19987,191,1,770.84
19988,191,1,963.42
19989,190,1,279.4
19990,190,1,166.27
19991,190,1,200.45
19992,190,1,158.09
19993,190,1,352.79
19994,190,1,147.96
19995,190,1,184.27
19996,190,1,461.15
20003,190,1,84.99
20007,190,1,1769.32
20010,189,1,11.19
20011,189,1,82.9
20015,189,1,1595.45
20016,186,1,1289.2
20023,185,1,4.95
20024,185,1,1181.2
20025,185,1,1191.93
20026,185,1,1053.44
20027,185,1,18.24
20028,185,1,24.0
20033,184,1,7.95
20038,184,1,4801.22
20039,184,1,544.54
20040,184,1,575.04
20041,184,1,273.64
20042,184,1,390.98
20043,184,1,147.46
20044,184,1,370.08
20045,184,1,108.51
20046,184,1,196.43
20047,184,1,138.34
20048,184,1,325.89
20049,184,1,226.39
20050,184,1,726.09
20051,184,1,260.3
20052,184,1,604.33
20053,184,1,1422.4
20058,183,1,90.0
20063,183,1,1831.0
20065,183,1,1045.05
20096,182,1,344.36
20097,182,1,405.19
20098,182,1,195.77
20100,182,1,6.59
20101,182,1,1310.63
20103,182,1,1262.57
20104,180,1,44.85
20105,179,1,294.47
20106,179,1,19.95
20107,179,1,147.0
20108,179,1,264.38
20109,179,1,8.39
20110,179,1,1527.11
20111,179,1,35.04
20115,178,1,5.9
20116,178,1,2274.39
20117,178,1,4.95
20118,178,1,3153.37
20119,178,1,1239.74
20120,177,1,245.08
20121,177,1,57.22
20122,177,1,190.55
20123,177,1,347.86
20124,177,1,816.31
20126,177,1,15.35
20127,177,1,269.44
20128,177,1,1315.72
20131,177,1,90.22
20146,176,1,5.88
20155,176,1,1998.02
20159,175,1,9.9
20160,175,1,35.88
20161,175,1,12.4
20162,175,1,1940.53
20163,175,1,11.63
20164,175,1,6.6
20165,172,1,4.95
20166,172,1,1462.39
20172,172,1,247.16
20173,172,1,413.31
20174,172,1,271.82
20177,172,1,388.63
20178,172,1,517.21
20179,172,1,81.95
20180,172,1,291.93
20181,172,1,121.46
20182,172,1,1076.16
20183,172,1,4.95
20184,172,1,2018.89
20185,172,1,12.65
20190,171,1,4.95
20192,171,1,1760.85
20193,171,1,177.03
20194,171,1,293.01
20195,171,1,373.24
20196,171,1,1060.07
20197,171,1,728.11
20198,170,1,618.96
20203,170,1,18.6
20208,169,1,12.5
20209,169,1,1080.52
20210,169,1,1275.4
20214,168,1,492.2
20216,168,1,4.95
20217,168,1,17.38
20218,168,1,918.29
20219,168,1,1119.29
20220,165,1,669.14
20221,165,1,186.85
20222,165,1,328.55
20223,165,1,559.93
20224,165,1,159.69
20225,165,1,4.95
20227,165,1,899.26
20228,165,1,4.95
20229,165,1,4.95
20232,165,1,4.95
20239,164,1,287.83
20241,164,1,203.4
20242,164,1,175.59
20243,164,1,10.8
20251,164,1,3668.64
20255,163,1,810.1
20262,163,1,4.95
20265,163,1,7847.43
20268,162,1,34.38
20270,162,1,28.38
20271,162,1,5.1
20272,162,1,24.08
20273,162,1,2647.68
20275,161,1,142.2
20276,161,1,177.86
20277,161,1,355.98
20278,161,1,310.25
20279,161,1,4.95
20281,161,1,8.25
20291,158,1,2196.66
20292,158,1,4774.59
20293,158,1,145.99
20294,158,1,360.33
20295,158,1,644.79
20296,158,1,141.17
20297,158,1,151.82
20298,158,1,343.03
20299,158,1,936.04
20300,158,1,174.96
20301,158,1,59.8
20302,158,1,20.95
20303,158,1,90.43
20306,158,1,21.45
20307,158,1,2172.85
20312,157,1,3643.81
20313,157,1,349.54
20314,157,1,106.63
20315,157,1,93.17
20316,157,1,206.07
20317,157,1,422.23
20318,157,1,1276.14
20319,157,1,3602.4
20320,157,1,3341.25
20322,156,1,7.35
20323,156,1,1386.73
20324,156,1,1559.52
20325,156,1,4.95
20327,155,1,27.84
20330,155,1,1886.62
20331,155,1,2042.67
20347,154,1,549.93
20348,154,1,183.83
20349,154,1,12.46
20350,154,1,481.5
20351,154,1,211.75
20352,154,1,402.15
20353,154,1,209.28
20354,154,1,35.53
20355,154,1,402.03
20356,154,1,2295.74
20357,154,1,29.6
20359,154,1,2062.86
20360,154,1,157.12
20361,154,1,100.15
20362,154,1,66.22
20363,154,1,274.45
20365,154,1,626.93
20366,154,1,5.95
20371,151,1,66.75
20372,151,1,28.01
20373,151,1,2137.7
20374,151,1,9.1
20376,150,1,1722.05
20377,150,1,65.37
20378,150,1,205.13
20379,150,1,258.14
20380,150,1,490.94
20381,150,1,4.95
20382,150,1,3029.76
20383,150,1,1670.03
20385,149,1,599.36
20386,149,1,2146.46
20387,149,1,23.85
20393,148,1,32.39
20394,148,1,1293.0
20402,147,1,29.34
20403,147,1,9.65
20409,147,1,4.95
20411,147,1,2552.02
20412,145,1,220.26
20413,144,1,277.07
20414,144,1,249.83
20415,144,1,442.33
20416,144,1,232.62
20417,144,1,372.88
20418,144,1,98.91
20419,144,1,365.21
20420,144,1,51.0
20421,144,1,467.39
20425,144,1,12.75
20448,144,1,1533.62
20449,144,1,2630.54
20453,143,1,20.4
20455,143,1,3342.95
20460,143,1,4.95
20468,142,1,343.0
20469,142,1,2837.03
20470,142,1,2078.06
20471,142,1,4.95
20472,141,1,274.52
20473,141,1,253.06
20474,141,1,716.45
20475,141,1,573.63
20480,141,1,31.8
20484,141,1,4.95
20486,140,1,3458.29
20487,140,1,1584.36
20492,140,1,20.1
20493,140,1,5.84
20494,140,1,62.5
20495,140,1,4.95
20496,138,1,302.54
20498,137,1,127.44
20499,137,1,141.65
20504,137,1,2211.68
20505,137,1,1277.67
20506,137,1,1451.01
20507,137,1,1028.68
20508,136,1,36.68
20509,136,1,14.04
20523,136,1,12.75
20529,136,1,1557.36
20530,136,1,1475.87
20531,136,1,960.07
20563,135,1,10.85
20564,135,1,967.83
20565,135,1,1483.73
20566,135,1,4.95
20585,134,1,1454.04
20591,134,1,386.83
20595,133,1,13.81
20598,133,1,1350.32
20599,131,1,97.32
20606,130,1,1437.58
20607,129,1,3358.63
20608,129,1,1440.58
20609,129,1,1150.91
20615,128,1,4.95
20616,128,1,1357.56
20619,127,1,39.9
20628,127,1,1549.88
20629,127,1,1503.67
20632,126,1,16.92
20633,126,1,6.6
20638,126,1,1475.55
20639,124,1,4.95
20642,123,1,1933.77
20643,123,1,1276.78
20646,122,1,1615.33
20647,121,1,4318.93
20649,121,1,38.28
20650,121,1,2522.36
20651,121,1,1568.13
20652,121,1,102.36
20653,121,1,4.95
20655,120,1,9370.52
20658,120,1,5.4
20659,120,1,43.49
20660,120,1,1143.37
20667,119,1,39.95
20668,119,1,6.25
20669,119,1,1354.46
20670,119,1,1376.08
20673,115,1,3148.4
20679,115,1,10.97
20681,114,1,569.35
20682,114,1,2955.05
20684,114,1,4.95
20687,113,1,8.32
20693,113,1,15.8
20695,110,1,10.02
20696,109,1,4.95
20697,109,1,24.03
20699,108,1,2653.95
20700,108,1,767.02
20701,108,1,13.6
20702,107,1,6.95
20704,107,1,3739.8
20706,107,1,5234.73
20707,107,1,111.87
20708,106,1,709.92
20711,105,1,7.5
20715,105,1,1506.2
20718,101,1,1839.86
20719,101,1,917.86
20720,101,1,1123.22
20721,101,1,1453.09
20722,101,1,1393.46
20723,101,1,1199.84
20726,101,1,7.09
20727,101,1,1346.25
20728,101,1,1371.52
20729,101,1,814.57
20730,101,1,1384.61
20731,101,1,1348.57
20732,101,1,1714.51
20733,101,1,1533.15
20734,101,1,1256.18
20735,101,1,1750.86
20737,101,1,13.4
20738,100,1,2359.9
20755,100,1,8.25
20756,100,1,4.95
20757,100,1,1412.33
20774,100,1,4.95
20776,98,1,1397.86
20777,98,1,1291.41
20778,98,1,1421.06
20779,98,1,2023.32
20781,98,1,564.82
20786,98,1,281.75
20794,98,1,16.5
20800,98,1,2605.74
20803,98,1,1284.82
20804,98,1,4.95
20805,96,1,106.06
20810,95,1,1320.44
20811,94,1,6.5
20812,94,1,34.75
20813,94,1,2812.84
20816,93,1,1543.06
20817,93,1,1333.59
20818,93,1,3988.62
20819,93,1,14.1
20820,93,1,1540.73
20821,93,1,1634.88
20822,92,1,1132.38
20823,92,1,958.68
20826,92,1,1664.96
20832,92,1,37.77
20835,91,1,2842.46
20836,91,1,423.73
20837,91,1,1450.55
20838,91,1,18.99
20844,88,1,1520.6
20849,87,1,2437.77
20852,87,1,1263.94
20854,87,1,1207.29
20855,87,1,1212.61
20857,86,1,244.8
20861,86,1,1172.24
20862,86,1,6.8
20870,85,1,1892.94
20871,85,1,5.9
20873,85,1,1338.14
20874,85,1,1768.92
20878,84,1,1523.26
20879,84,1,2342.8
20895,84,1,4.95
20898,84,1,10.5
20906,81,1,8.71
20915,80,1,9.49
20916,80,1,2064.34
20917,80,1,3010.18
20918,79,1,68.68
20921,79,1,972.91
20922,79,1,1213.61
20923,79,1,1603.59
20924,79,1,1624.19
20925,79,1,1950.77
20926,79,1,1331.62
20927,79,1,4.95
20937,78,1,1309.83
20948,77,1,20.85
20949,77,1,2275.04
20950,77,1,9.93
20953,77,1,1722.07
20967,77,1,1940.98
20968,77,1,1732.71
20969,74,1,5.33
20981,73,1,2162.45
20982,73,1,2049.2
20990,73,1,19.85
20991,73,1,1750.28
20992,72,1,16.5
20993,72,1,100.37
20994,72,1,925.31
20995,72,1,1566.92
20996,72,1,1458.58
21002,71,1,1488.47
21003,70,1,41.6
21010,70,1,1815.8
21011,70,1,8.3
21012,70,1,1573.58
21013,68,1,51.58
21015,67,1,278.15
21019,67,1,1620.45
21020,67,1,1753.76
21032,66,1,4701.22
21033,66,1,1329.1
21039,66,1,6.95
21041,66,1,7.84
21044,66,1,1352.92
21045,66,1,1762.82
21046,66,1,4.95
21049,65,1,67.65
21051,65,1,1222.18
21054,64,1,8.95
21059,64,1,9.95
21060,64,1,270.0
21075,64,1,175.29
21076,64,1,1739.34
21093,63,1,2246.03
21098,63,1,2094.87
21102,61,1,57.59
21103,60,1,2280.42
21110,60,1,4.95
21116,60,1,17.0
21117,60,1,1597.72
21118,60,1,7.34
21119,60,1,14.1
21120,60,1,34.15
21121,60,1,18.75
21122,60,1,59.52
21123,59,1,4.95
21127,59,1,2299.61
21132,59,1,2127.69
21133,59,1,1306.69
21139,58,1,65.3
21141,58,1,313.86
21142,58,1,20.53
21143,58,1,16.25
21147,58,1,1891.12
21148,58,1,1687.6
21160,57,1,4.95
21161,57,1,2147.19
21162,57,1,1141.58
21168,56,1,2733.65
21175,56,1,14.25
21178,56,1,4.95
21179,56,1,1200.99
21180,53,1,2071.94
21184,53,1,169.7
21185,53,1,1949.32
21186,53,1,13.65
21187,52,1,2884.29
21189,52,1,423.42
21195,52,1,5.95
21196,52,1,4.95
21198,52,1,1565.78
21199,52,1,864.6
21200,52,1,1705.5
21208,51,1,2203.36
21209,51,1,7.85
21210,51,1,5.5
21211,51,1,4.95
21213,51,1,4.95
21214,51,1,24.9
21215,51,1,1889.5
21216,51,1,4.95
21218,50,1,42.28
21219,50,1,15.2
21220,49,1,2801.92
21221,49,1,7.46
21231,46,1,16.92
21239,46,1,2156.87
21243,46,1,1656.07
21244,46,1,2109.5
21245,46,1,2026.72
21251,45,1,307.21
21268,45,1,2394.1
21278,45,1,25.0
21279,45,1,2101.36
21282,44,1,23.5
21285,44,1,2550.98
21290,43,1,8.7
21296,43,1,1256.99
21297,42,1,311.1
21300,42,1,9.02
21301,42,1,5.86
21302,42,1,4.95
21303,42,1,4.95
21309,42,1,84.38
21310,42,1,2362.83
21311,42,1,377.34
21312,42,1,4.95
21315,42,1,34.05
21316,42,1,4.95
21317,42,1,27.22
21320,39,1,1540.73
21336,39,1,10.5
21338,39,1,1776.74
21339,39,1,787.98
21340,39,1,9370.52
21351,39,1,1432.09
21352,39,1,272.86
21369,38,1,22.34
21387,37,1,3267.25
21388,37,1,3136.72
21398,36,1,4.95
21399,36,1,2593.37
21400,36,1,4.95
21401,35,1,3803.96
21402,35,1,12.05
21403,35,1,5.34
21407,35,1,8.25
21409,35,1,16.9
21410,35,1,2647.85
21411,35,1,15.15
21419,33,1,5.0
21423,32,1,2746.67
21427,32,1,288.67
21428,32,1,9370.52
21429,31,1,2944.93
21430,31,1,2898.19
21432,31,1,4.95
21433,31,1,17.35
21434,31,1,12.01
21435,31,1,3786.57
21436,31,1,5.95
21438,31,1,3935.1
21439,31,1,3111.37
21442,30,1,4104.8
21448,29,1,83.8
21454,29,1,383.47
21455,29,1,17.7
21456,29,1,10.0
21466,28,1,3843.4
21467,28,1,4365.75
21468,28,1,132.95
21469,28,1,14.28
21470,28,1,4116.75
21472,28,1,22.79
21474,28,1,96.92
21478,28,1,5.0
21479,28,1,7.5
21480,28,1,4071.98
21481,26,1,4.95
21482,26,1,3146.26
21483,26,1,1068.91
21484,26,1,31.6
21495,25,1,4143.19
21497,25,1,9370.52
21502,24,1,3153.19
21524,24,1,5.81
21526,24,1,4449.72
21527,24,1,4287.73
21532,23,1,3952.44
21533,23,1,333.2
21547,23,1,62.96
21548,23,1,114.51
21550,23,1,5370.14
21552,23,1,4677.92
21555,22,1,4522.75
21572,21,1,7043.69
21573,21,1,1496.04
21574,21,1,22.5
21585,21,1,5378.45
21586,21,1,4.95
21587,19,1,80.1
21588,19,1,3549.14
21592,18,1,3921.06
21593,18,1,8.73
21594,18,1,4.95
21598,18,1,16.08
21601,17,1,6167.53
21618,17,1,9.5
21619,17,1,3925.73
21620,17,1,40.14
21621,17,1,3409.8
21624,16,1,5848.71
21629,15,1,24.85
21634,15,1,5422.26
21635,15,1,4882.25
21652,15,1,632.55
21662,14,1,6778.73
21663,14,1,12.46
21664,14,1,75.0
21665,14,1,4443.63
21666,14,1,8.25
21667,14,1,5455.58
21672,14,1,12.3
21673,14,1,4142.94
21674,14,1,4.95
21675,14,1,4.95
21677,12,1,3310.12
21678,11,1,4698.98
21681,10,1,7.06
21682,10,1,4584.66
21683,10,1,3839.23
21684,10,1,54.14
21685,10,1,21.85
21688,10,1,16.4
21689,10,1,2171.38
21691,10,1,5072.32
21692,10,1,4168.8
21693,9,1,18.15
21694,9,1,306.97
21695,9,1,2739.38
21703,9,1,2862.92
21710,9,1,32.07
21713,9,1,577.76
21715,9,1,751.54
21717,9,1,5880.64
21718,9,1,2139.18
21722,8,1,75.51
21724,8,1,6182.94
21725,8,1,311.97
21727,7,1,4992.68
21728,7,1,588.24
21729,7,1,16.53
21733,7,1,198.26
21734,7,1,5933.15
21735,7,1,59.21
21746,5,1,36.6
21747,5,1,4171.41
21748,5,1,7.95
21749,5,1,29.51
21758,4,1,5377.81
21759,4,1,4886.88
21760,4,1,4.97
21761,4,1,8.3
21762,4,1,7.5
21763,4,1,6.7
21764,4,1,6.25
21765,4,1,4.95
21766,4,1,7848.73
21767,4,1,6024.97
21768,4,1,35.1
21769,3,1,10.44
21771,3,1,9.95
21772,3,1,4429.46
21774,3,1,5377.65
21777,2,1,4199.88
21781,2,1,23.61
21798,1,1,6075.62
21799,1,1,7150.07
21802,1,1,3686.8
21803,1,1,4839.42
21807,1,1,17.9
21808,1,1,4.95
21809,1,1,5699.0
21810,0,1,6756.06
21811,0,1,3217.2
21812,0,1,3950.72
